CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Membership_upgrade,Avg_Order_Value,Preferred_Cuisine,Weekend_Order_Ratio,App_Rating,Avg_Delivery_Tips,Discount_Usage_Freq,Total_Cuisines_Tried,Avg_Delivery_Time,Last_Month_Complaints
CUST2203,Walter Schwartz,54,Male,62854,84,Basic,6.3,0,51.77,Italian,0.22,4,7.21,Low,3,38.2,0
CUST2204,Aaron Garcia,53,Female,66060,4,Silver,9.7,1,65.31,Indian,0.35,4,4.75,Medium,2,35.7,0
CUST2205,John Costa,30,Female,54029,76,Platinum,13,0,68.64,Italian,0.54,2,7.23,High,5,39.2,1
CUST2206,Chad Harris,63,Female,60254,42,Silver,5.7,0,71.3,Healthy,0.41,4,8.16,Medium,2,55.6,0
CUST2207,Michael Lee,69,Female,60850,98,Gold,13.6,0,57.56,Italian,0.66,3,3.85,Low,10,30,0
CUST2208,Shannon Green,31,Male,57800,98,Basic,6,0,44.72,Healthy,0.36,3,6.6,Medium,5,31,0
CUST2209,Joshua Johnson,24,Female,61185,21,Gold,7.2,0,91.6,Italian,0.49,5,9.05,Low,10,47.1,0
CUST2210,Elizabeth Pierce,24,Female,44641,26,Silver,3.4,1,41.35,Mexican,0.73,3,2.31,Medium,6,36.2,0
CUST2211,Melissa Lewis,48,Male,63275,98,Silver,11.3,0,60.2,Burger,0.37,3,8.65,Medium,8,39.5,0
CUST2212,Stephen Hodge,54,Female,41776,22,Silver,9.2,0,27.72,Mexican,0.44,4,3.01,Low,6,29.1,0
CUST2213,Joshua Barber,59,Male,83981,6,Basic,10.6,0,108.74,Mexican,0.45,5,13.04,High,4,27.7,0
CUST2214,Brenda Hatfield,48,Female,82254,34,Basic,13.4,0,98.19,Thai,0.49,4,10.07,Low,3,22.9,0
CUST2215,Dawn Wilson,26,Female,51298,53,Gold,12.1,1,36.97,Pizza,0.51,4,4.93,High,2,36.7,0
CUST2216,Dominique Klein,32,Male,80145,77,Silver,8,1,46.67,Pizza,0.23,5,2.49,Low,1,25.2,0
CUST2217,Phyllis Bailey,51,Male,52319,65,Silver,10.9,1,61.76,Italian,0.32,3,4.75,Low,2,24,0
CUST2218,Aaron Bailey,57,Male,35609,66,Basic,5.2,0,41.11,Healthy,0.42,4,3.99,Low,2,41.6,0
CUST2219,Frank Ortiz,28,Male,36424,28,Gold,5.9,0,28.17,Thai,0.43,4,1.62,Low,5,28.7,1
CUST2220,Ann Smith,34,Female,54218,60,Basic,11.5,0,78.66,Mexican,0.67,5,9.49,Medium,9,23,1
CUST2221,Carla Mckee,54,Female,48348,16,Platinum,14.7,1,31.48,Thai,0.74,1,2.81,Medium,1,22,0
CUST2222,Jacob Hartman,21,Male,65642,3,Basic,4.3,,61.2,Italian,0.66,3,4.73,Medium,4,44.1,1
CUST2223,Carlos Maddox,23,Female,80468,83,Gold,5,0,116.16,Pizza,0.33,4,5.85,Low,10,33.9,0
CUST2224,Karen Fields,63,Female,49097,2,Silver,2.8,1,45.16,Burger,0.74,4,5.51,Medium,7,31,0
CUST2225,Kendra Bryan,18,Female,77719,96,Gold,9.1,0,88.49,Indian,0.58,4,11.8,Medium,10,36.7,0
CUST2226,Nicole Hudson,26,Male,42088,53,Gold,10,0,37.78,Italian,0.5,4,3.38,Medium,3,35.8,1
CUST2227,Danny Evans,18,Female,75800,51,Basic,14.1,0,58.69,Thai,0.46,3,6.25,Medium,8,29.7,0
CUST2228,Sandra Mitchell,59,Female,85637,35,Silver,7.3,1,127.08,Burger,0.67,4,9.25,Medium,3,31.7,0
CUST2229,Kristina Sanders,56,Female,55224,15,Basic,6,0,50.22,Indian,0.1,4,5.64,Low,8,42.3,0
CUST2230,Nathan Hill,35,Female,54195,58,Silver,5,0,75.55,Chinese,0.43,5,3.87,Medium,2,43.2,0
CUST2231,Philip Higgins,67,Male,80040,17,Basic,13.1,0,58.43,Italian,0.75,3,5.78,Medium,5,26.6,0
CUST2232,Valerie Johns,44,Male,63631,26,Basic,13.1,0,45.38,Italian,0.38,5,5.19,Medium,4,47.8,0
CUST2233,Jennifer Mcneil,19,Male,65546,3,Gold,12.7,0,34.81,Chinese,0.72,4,4.94,Low,9,55.1,0
CUST2234,Anthony Erickson,58,Female,70644,75,Silver,4.5,0,81.36,Chinese,0.27,1,7.17,Low,3,32.1,0
CUST2235,Richard Rollins,44,Male,38360,16,Basic,7.1,,33.32,Italian,0.41,4,4.22,Low,5,31.8,1
CUST2236,Ronald Avery,31,Female,49735,12,Silver,5.9,0,67.86,Chinese,0.43,1,7.45,Low,10,26,1
CUST2237,Christopher Hall,37,Female,73569,72,Silver,8.9,1,71.6,Mexican,0.59,5,10.22,Low,9,28.3,0
CUST2238,Jacob Torres,35,Female,76981,74,Basic,12.1,0,113.02,Indian,0.48,5,10.15,High,6,38.2,1
CUST2239,Roy Peterson,22,Male,79684,69,Basic,5.9,0,54.63,Indian,0.28,3,4.47,Medium,2,58.2,1
CUST2240,Joshua Hernandez,47,Female,76658,30,Gold,1.1,1,104.92,Indian,0.76,3,14.55,Medium,1,42.3,0
CUST2241,Susan Ponce,49,Female,65913,83,Silver,5.3,0,84.14,Mexican,0.49,4,4.62,Low,1,31.7,1
CUST2242,Edgar Pacheco,22,Female,68902,88,Basic,3,0,87.57,Healthy,0.53,4,5.57,High,7,30.8,0
CUST2243,Amanda Abbott,18,Male,81002,77,Basic,1.4,,108.93,Chinese,0.44,4,6.34,Low,2,28.4,0
CUST2244,Jacqueline Mccoy,66,Female,72087,72,Silver,13.6,0,90.9,Burger,0.48,3,12.21,Medium,7,45.6,0
CUST2245,Rhonda Krueger,41,Female,69359,62,Basic,11.5,0,78.11,Chinese,0.17,4,3.99,High,1,32.6,0
CUST2246,Joseph Gonzalez,42,Male,62397,86,Gold,7.2,0,39.39,Italian,0.6,3,5.36,Medium,4,39.5,0
CUST2247,Glenda Edwards,59,Female,40910,54,Basic,12.7,0,21.79,Pizza,0.62,5,2.07,High,10,32.6,0
CUST2248,John Jimenez,67,Female,58589,70,Basic,11.3,0,83.25,Thai,0.45,5,4.2,Medium,4,56.2,0
CUST2249,Lawrence Green,61,Male,63827,88,Silver,12.3,0,71.27,Thai,0.37,4,6.43,Low,5,29.7,1
CUST2250,Hannah Romero,21,Male,56126,93,Basic,12.8,0,72.77,Indian,0.42,5,5,Low,10,28,0
CUST2251,Catherine Lee,46,Female,43402,23,Platinum,13.3,0,42.6,Chinese,0.29,3,4.79,Low,1,30.2,1
CUST2252,William Jimenez,29,Male,50865,66,Gold,3.2,0,31.4,Burger,0.35,1,3.7,Low,7,39.2,0
CUST2253,Robert Martin,45,Male,47292,75,Basic,12.6,0,29.57,Italian,0.82,4,2.92,Medium,2,49.3,0
CUST2254,Heather Foster,45,Male,81410,3,Basic,10.3,,96.52,Mexican,0.45,4,5.22,Low,2,39.3,0
CUST2255,Maria Young,61,Female,53384,86,Platinum,11.5,0,49.66,Healthy,0.33,4,5.74,High,8,42.1,0
CUST2256,Matthew Greene,42,Male,51519,17,Basic,10.1,0,36.09,Mexican,0.33,5,4.84,Low,9,40.7,0
CUST2257,Allison Barry,48,Male,54196,69,Gold,3.9,0,53.74,Burger,0.66,5,6.56,Medium,6,18.3,0
CUST2258,Samuel Reese,50,Female,88403,42,Gold,12.9,0,49.88,Italian,0.7,4,6.63,High,1,34.8,0
CUST2259,Brenda Kramer,37,Male,25282,2,Silver,4,1,27.35,Indian,0.47,5,1.92,Low,1,31.8,0
CUST2260,Jennifer Brown,56,Male,55713,95,Gold,8.2,1,42.84,Chinese,0.44,2,5.95,Medium,7,33.6,1
CUST2261,Wendy Humphrey,24,Male,58378,100,Silver,2.1,0,75.75,Italian,0.67,3,6.23,Medium,8,26.8,0
CUST2262,Melissa Morris,35,Male,66029,96,Platinum,11,0,53.51,Thai,0.43,4,2.75,Low,3,43.7,0
CUST2263,Travis Wood,51,Male,66091,86,Silver,11.6,0,63.13,Healthy,0.18,4,8.48,Medium,9,35.5,0
CUST2264,Christopher Bennett,55,Female,79695,44,Silver,13.5,1,40.77,Mexican,0.3,4,5.88,Low,4,35.4,0
CUST2265,Larry Miller,20,Female,52362,81,Gold,6.8,0,29.97,Healthy,0.3,3,3.46,Medium,4,33.5,0
CUST2266,Lucas Anderson,58,Male,61416,51,Silver,13,0,54.81,Healthy,0.55,4,4.01,Medium,3,28.7,0
CUST2267,Julia Lynch,21,Male,85539,99,Silver,5,0,83.82,Burger,0.59,3,6.3,Medium,8,17.2,0
CUST2268,Brandy Reynolds,61,Male,83243,62,Basic,13.7,0,91.57,Burger,0.42,4,8.85,Medium,9,37.7,0
CUST2269,Sarah Ford,64,Male,56840,39,Platinum,2.9,1,45,Chinese,0.5,3,6.29,Low,1,36.1,0
CUST2270,Norma Campbell,62,Female,73610,4,Gold,11.6,1,87.96,Burger,0.3,2,5.71,Medium,2,40.3,0
CUST2271,Jessica Bullock,37,Female,54222,14,Silver,5.9,0,73.75,Burger,0.75,3,9.78,High,1,35.7,0
CUST2272,Mr. Joshua Christensen,26,Female,83384,50,Silver,9.9,0,106.72,Italian,0.68,3,8.44,High,4,24.2,0
CUST2273,Mary Gutierrez,43,Female,71992,51,Basic,13.7,0,38.85,Thai,0.63,5,5.08,Medium,10,27.1,0
CUST2274,Michael Christian,32,Female,75787,100,Silver,5.3,0,74.31,Indian,0.64,2,10.55,Medium,7,48.4,0
CUST2275,Terry Kline,27,Female,45245,63,Basic,5.9,,27.37,Chinese,0.32,3,2.54,High,7,38.2,0
CUST2276,Stacey Sanders,58,Female,64910,35,Silver,10.8,0,48.17,Italian,0.54,4,4.17,Low,6,43,0
CUST2277,John Knight,51,Male,55706,14,Gold,1.3,1,82.82,Indian,0.61,4,10.78,Medium,5,44.2,0
CUST2278,David Carter,29,Male,52782,5,Gold,14.6,0,33.91,Healthy,0.53,1,3.49,Low,4,25.2,0
CUST2279,Molly Richards,62,Male,78929,94,Platinum,14.6,0,78.84,Italian,0.2,1,9.34,High,8,31.6,1
CUST2280,Maria Dean,20,Male,48344,15,Gold,8.6,0,54.06,Pizza,0.38,5,6.07,Medium,7,41.8,0
CUST2281,Zachary Baker,56,Female,67845,13,Basic,5.8,,81.58,Italian,0.39,4,5.33,Medium,10,26.8,0
CUST2282,Lisa Johnson,36,Female,67326,51,Silver,2.8,0,71.34,Burger,0.33,4,9.59,Low,1,30.9,0
CUST2283,Jennifer Humphrey,27,Male,43253,9,Platinum,14.6,1,22.05,Indian,0.73,4,1.53,Medium,6,29.8,0
CUST2284,William Osborne,55,Male,55271,52,Silver,14.6,0,45.68,Chinese,0.59,3,6.54,Medium,2,27.6,0
CUST2285,Amanda Mclaughlin,49,Male,58287,47,Silver,1.4,0,59.32,Chinese,0.46,3,4.45,Medium,4,33.7,0
CUST2286,Katie Garza,36,Male,62003,13,Silver,8.2,0,36.45,Indian,0.4,4,4.5,Low,5,30.1,1
CUST2287,Tyler Stone MD,35,Male,73656,42,Basic,3.3,0,62.65,Burger,0.37,5,4.92,Medium,8,31,0
CUST2288,John Gonzalez,63,Female,47200,95,Silver,10,0,25.17,Mexican,0.57,3,2.06,Low,6,37.7,0
CUST2289,Matthew Powell,45,Male,51693,67,Gold,4.7,0,29.91,Italian,0.43,5,2.42,Medium,2,45,1
CUST2290,Shannon Mathews,29,Male,61534,88,Silver,12,0,55.19,Burger,0.85,2,6.89,Low,5,42.6,1
CUST2291,John Rice,62,Male,52440,82,Platinum,11.7,0,33.18,Pizza,0.55,3,3.51,Low,5,36.8,0
CUST2292,Kelly Cruz,32,Female,98081,75,Gold,12.4,0,104.71,Thai,0.17,1,14.48,Low,6,51.4,0
CUST2293,Jeffrey Wyatt,68,Female,42443,96,Silver,1.8,1,50.48,Healthy,0.46,2,4.08,Low,1,41.6,0
CUST2294,James Wiley,38,Female,58017,59,Gold,9.2,1,75.46,Indian,0.46,5,8.99,Low,8,43,0
CUST2295,Thomas Spencer,41,Male,45455,83,Basic,10.6,0,31.83,Thai,0.45,4,3.99,High,3,33.4,0
CUST2296,Christina Hunter,49,Male,33793,43,Gold,2.1,1,22.56,Italian,0.79,2,1.47,Medium,5,31.1,1
CUST2297,Peggy Cohen,63,Male,29931,45,Silver,13.2,0,18.1,Chinese,0.6,5,1.63,Low,7,38.8,0
CUST2298,Mrs. Janice Lee,47,Male,65038,2,Basic,9.8,0,73.91,Healthy,0.52,5,7.26,Medium,3,44.1,0
CUST2299,Miguel Briggs,48,Female,41635,55,Silver,7.2,0,50.23,Thai,0.53,5,4.3,Medium,10,36.7,0
CUST2300,Mason Miller,48,Male,63808,42,Gold,14.5,1,33.92,Mexican,0.42,5,2.79,High,6,28.7,0
CUST2301,Curtis Carson,26,Male,53553,49,Gold,7.6,1,76.91,Thai,0.63,3,9.12,Low,5,22.2,0
CUST2302,Brittany Matthews,26,Male,65889,11,Gold,5.2,0,36.37,Pizza,0.43,5,2.6,Low,7,19.2,0
CUST2303,Justin Miller,46,Female,47385,43,Platinum,6.4,1,49.34,Chinese,0.67,4,5.97,High,10,35.4,0
CUST2304,James Davis,21,Female,60996,17,Platinum,1.8,1,73.75,Indian,0.39,5,10.58,Low,3,43.2,0
CUST2305,Matthew Krause,25,Male,95379,96,Basic,14.6,0,130.76,Italian,0.54,5,13.93,Low,2,15,0
CUST2306,Taylor Olson,67,Male,66503,89,Silver,5.7,0,80.74,Indian,0.41,3,8.97,Low,4,28.9,0
CUST2307,Michael Brown,45,Male,56747,87,Gold,8.7,0,73.87,Healthy,0.63,5,4.2,Low,3,27.3,0
CUST2308,Jose Davenport,48,Female,70221,5,Gold,14.7,0,58.95,Italian,0.73,3,8.04,High,4,38.8,0
CUST2309,David Cox,31,Female,70924,89,Silver,6.3,0,93.25,Burger,0.51,3,7.32,Low,7,28.3,1
CUST2310,Rebecca Nielsen,24,Male,64349,87,Silver,9.8,0,37.33,Mexican,0.56,2,4.16,High,5,22.7,1
CUST2311,Laura Anderson MD,46,Female,51641,36,Silver,9.1,1,72.03,Burger,0.73,5,10.65,High,4,28.9,0
CUST2312,Jason Barr,61,Male,43704,6,Basic,11.1,0,45.78,Burger,0.62,3,5.02,Medium,6,27.3,0
CUST2313,Cindy Vazquez,29,Female,64572,92,Basic,1.6,0,85.06,Indian,0.4,4,10.42,Low,7,35.1,0
CUST2314,Amanda Schultz,61,Male,40152,17,Silver,13,0,38.24,Healthy,0.48,4,3.61,Low,5,32.9,0
CUST2315,Stacy Wilson,53,Male,50667,58,Gold,14.8,0,57.94,Mexican,0.73,5,3.25,Medium,7,39.4,0
CUST2316,Rachel Smith,29,Male,91237,54,Gold,3.3,1,93.65,Thai,0.45,3,12.15,Medium,3,34.9,0
CUST2317,Curtis Brady,20,Male,31377,2,Gold,12.7,0,38.64,Italian,0.58,5,2.07,Medium,7,45.1,0
CUST2318,Jeremy Bailey,66,Male,48535,60,Platinum,6.3,0,28.23,Italian,0.48,5,3.39,Medium,3,30.5,0
CUST2319,Juan Mckenzie,48,Male,50485,43,Silver,10.8,0,28.29,Pizza,0.51,4,1.48,High,6,41.2,0
CUST2320,Crystal Torres,49,Female,59515,79,Gold,3.5,0,44.46,Chinese,0.76,4,6.06,Medium,8,38.2,0
CUST2321,Michael Morgan,39,Female,75205,83,Silver,12.4,0,49.6,Pizza,0.37,4,3.26,Medium,6,32,0
CUST2322,Charles Powell,52,Female,90509,58,Platinum,2.7,0,124.16,Thai,0.52,5,12.59,High,10,41.9,0
CUST2323,Lisa Caldwell,53,Male,46295,42,Platinum,11.8,0,33.3,Pizza,0.47,5,3.65,Low,3,27,0
CUST2324,Heather Wright,47,Female,37668,24,Basic,14.8,0,55.59,Italian,0.72,3,5.32,Low,5,47.4,0
CUST2325,Michelle Hill,38,Female,76440,5,Basic,9.7,0,63.97,Indian,0.6,5,5.38,Low,9,27.2,0
CUST2326,Sheila Buckley,68,Male,62518,95,Basic,11,0,42.64,Burger,0.38,4,4.13,Low,8,21.6,0
CUST2327,Jennifer Bryant,62,Female,38265,28,Basic,11,,49.35,Healthy,0.23,4,4,Medium,6,20.8,1
CUST2328,Wendy Warner,27,Male,54226,96,Gold,15,0,62.83,Burger,0.56,5,5.89,Low,9,35.9,0
CUST2329,Zoe Sims,22,Male,56956,65,Platinum,14.1,0,56.85,Burger,0.63,3,4.88,Medium,2,29.4,1
CUST2330,Kathleen Clayton,43,Male,71270,61,Gold,8.4,1,75.22,Mexican,0.49,5,8.02,High,9,36.8,0
CUST2331,Joshua Bailey,68,Female,47929,8,Silver,5.7,0,58.44,Italian,0.58,4,4.31,Low,10,24,1
CUST2332,Richard Taylor,63,Female,67011,81,Silver,12.7,0,48.81,Thai,0.52,5,7.27,Medium,10,39.9,0
CUST2333,Judy Jensen,51,Female,77649,24,Silver,11.5,0,116.19,Thai,0.62,3,11.63,Low,6,36.8,0
CUST2334,Terry Guzman,57,Female,53148,52,Silver,4.6,0,78.38,Healthy,0.63,4,5.44,Low,9,30.4,0
CUST2335,Charles Hill,59,Female,74463,57,Silver,8.8,0,85.66,Indian,0.26,5,8.37,Medium,4,41.2,0
CUST2336,Rachel Mccarthy,35,Female,52270,73,Gold,6.6,1,36.57,Mexican,0.41,1,5,High,5,40.8,0
CUST2337,Michael Woods,26,Male,54076,41,Gold,2.4,1,63.82,Chinese,0.52,2,3.33,Low,2,35.9,0
CUST2338,Lindsey Carter,31,Male,59794,91,Silver,2.3,0,34.21,Indian,0.45,5,4.04,Low,3,43.9,0
CUST2339,Sean Diaz,65,Male,47348,99,Basic,6.5,,25.13,Pizza,0.38,3,2.63,Low,1,46.1,0
CUST2340,Adam Harrison,61,Female,50009,44,Gold,8.4,0,37.89,Indian,0.58,5,2.54,Low,4,27.1,1
CUST2341,Ryan Jenkins,53,Male,57621,45,Basic,15,0,55.47,Indian,0.37,3,7.31,Low,2,46.3,1
CUST2342,Jacob Mccoy,66,Female,59115,72,Silver,6.6,1,80.89,Burger,0.52,4,7.03,Medium,2,26,0
CUST2343,Brittany Greene,67,Female,42603,10,Silver,9.2,0,52.28,Indian,0.44,5,4.15,Low,1,42.7,0
CUST2344,Wendy Malone,18,Female,45724,80,Basic,6.5,0,56.82,Thai,0.35,4,7.55,Medium,10,44.5,0
CUST2345,Katherine Campos,40,Female,68006,63,Silver,12.1,0,62.94,Pizza,0.45,4,7.17,Medium,2,33.3,0
CUST2346,Erica Wright DDS,61,Female,55725,57,Platinum,8.9,0,47.14,Pizza,0.61,4,6.59,Medium,4,34.5,0
CUST2347,Tracy Stewart,60,Male,68852,82,Silver,5.7,0,59.97,Italian,0.39,5,6.78,Low,6,32,1
CUST2348,Jacqueline Zhang,39,Female,63936,77,Platinum,11,0,95.11,Indian,0.56,3,11.8,High,7,26.8,0
CUST2349,Caitlin Clark,42,Male,61889,58,Gold,13.3,0,33.43,Burger,0.51,4,4.47,Low,7,28.6,1
CUST2350,Jessica Porter,51,Female,28174,84,Basic,13.5,0,38.51,Indian,0.27,3,2.14,Medium,7,40,0
CUST2351,Selena Rich,52,Male,65617,40,Basic,6.1,,70.78,Chinese,0.24,4,9.03,Low,4,43.6,0
CUST2352,Phillip Smith,25,Female,62281,32,Gold,8,0,58.46,Chinese,0.38,3,6.51,Medium,5,34.9,0
CUST2353,James Jordan,59,Male,59001,44,Basic,1.2,,72.29,Burger,0.28,3,4.12,Low,3,24.9,0
CUST2354,Clinton Bauer,47,Female,56643,31,Basic,3.7,,55.89,Italian,0.85,4,5.64,Low,1,23.5,0
CUST2355,Julie Johnson,57,Male,59209,84,Silver,13.2,0,81.32,Italian,0.64,1,4.74,Low,8,33.9,1
CUST2356,Daniel Marquez,31,Male,55038,4,Gold,11.3,1,77.09,Pizza,0.45,2,9.53,Low,10,29.7,0
CUST2357,Christine Brown,29,Female,26711,26,Gold,10.9,1,24.62,Pizza,0.45,4,2.58,High,7,46.9,0
CUST2358,Keith Warren,22,Male,74241,78,Silver,13.1,0,57.67,Mexican,0.44,4,8.38,Medium,9,28,0
CUST2359,Jerry Jimenez,24,Male,66475,44,Silver,1.9,0,72.61,Burger,0.63,5,4.96,Low,10,41,0
CUST2360,Edward Flores,52,Male,61389,4,Gold,4.2,1,86.7,Indian,0.47,4,9.59,Medium,4,28.8,0
CUST2361,Catherine Craig,44,Male,41337,24,Gold,3,1,29.38,Healthy,0.48,1,2.09,High,5,32.2,1
CUST2362,Russell Owens,32,Female,66248,74,Silver,12.3,0,74.39,Burger,0.63,4,8.29,Medium,5,36.7,0
CUST2363,Dr. Rachel Lynch DDS,50,Female,50186,26,Basic,1.5,,56.79,Mexican,0.39,2,6.94,Low,7,40.2,0
CUST2364,Danny Dean,28,Female,54750,39,Silver,7.6,0,67.51,Pizza,0.22,5,8.25,High,9,39.2,0
CUST2365,Jamie Nelson,22,Female,59036,96,Gold,6.9,0,37.29,Burger,0.69,5,4.9,Low,8,29.4,0
CUST2366,Maria Zimmerman,69,Female,53606,2,Basic,13.9,0,65.18,Burger,0.56,4,8.82,Medium,7,36,0
CUST2367,Juan Davis DDS,61,Female,58214,48,Gold,5.2,1,82.03,Pizza,0.59,4,4.74,Medium,1,31.3,0
CUST2368,Mrs. Amy Delacruz,56,Male,67191,46,Silver,11,0,45.67,Thai,0.62,3,3.85,High,10,20.7,0
CUST2369,Heidi Edwards,38,Female,41867,94,Platinum,13,0,30.88,Mexican,0.62,4,3.67,High,6,37.3,1
CUST2370,Curtis Lee,34,Female,66238,72,Silver,13.7,0,97.46,Pizza,0.38,5,9.73,High,10,47.6,0
CUST2371,Danielle Miller,52,Male,45932,92,Gold,10.6,0,31.28,Italian,0.28,3,2.16,Low,9,50.4,1
CUST2372,George Clarke,30,Female,74703,2,Platinum,5.7,0,101.18,Indian,0.69,3,10.65,High,7,38.2,0
CUST2373,Michael Hill MD,35,Female,63462,64,Basic,10,,62.97,Pizza,0.5,4,5.71,Low,1,37.5,0
CUST2374,David Flores Jr.,24,Female,51499,79,Silver,1.5,0,38.48,Mexican,0.18,4,3.42,Low,9,15,0
CUST2375,Elizabeth Duarte,29,Male,78847,23,Platinum,9.2,0,108.08,Chinese,0.56,4,14.16,Medium,3,60,1
CUST2376,John Taylor,66,Female,58484,13,Gold,3.6,1,55.29,Italian,0.3,5,5.02,Medium,9,49.3,0
CUST2377,Andrew Martinez,52,Male,46706,28,Basic,8.8,0,47.4,Chinese,0.41,2,2.5,Medium,4,42.6,0
CUST2378,Charles Jensen,60,Male,41763,85,Silver,7.2,0,35.88,Healthy,0.46,4,2,Medium,9,35.7,1
CUST2379,Charles Smith,29,Male,78484,61,Gold,12,0,85.78,Pizza,0.49,4,11.63,High,8,15,0
CUST2380,Rita Morris,21,Male,69211,26,Basic,13.1,0,45.92,Italian,0.76,3,6.71,Low,7,36.8,0
CUST2381,Carla Schmidt,69,Male,50955,26,Basic,2.5,,45.41,Indian,0.27,4,5.4,Low,4,35.3,0
CUST2382,David Carr,41,Female,48216,1,Gold,7.2,0,70.85,Pizza,0.58,3,6.12,High,9,20.9,0
CUST2383,Karen Baker,55,Female,63731,95,Gold,14.5,0,48.32,Indian,0.48,2,6.95,Low,4,39.5,0
CUST2384,Christie Miller,61,Male,61071,49,Gold,4.4,0,70.64,Thai,0.38,2,8.21,Medium,1,47.4,0
CUST2385,Stephen Fuentes,49,Male,47301,98,Basic,14.3,0,39.03,Burger,0.59,5,5.25,Medium,6,38.4,0
CUST2386,Steven Perry,52,Male,51322,15,Silver,9.7,0,65.36,Chinese,0.49,4,8.27,Medium,4,38.4,0
CUST2387,Joshua Rivera,50,Female,77877,91,Silver,9.7,1,49.13,Italian,0.71,5,4.32,Medium,10,39,0
CUST2388,Wendy Beck,31,Female,42845,8,Silver,1.8,1,62.97,Indian,0.38,3,6.16,Low,3,31.8,0
CUST2389,Elizabeth Ferguson,63,Female,84772,68,Basic,12.7,0,80.85,Mexican,0.57,4,5.55,High,5,42.6,0
CUST2390,James Ramirez,45,Male,71863,94,Basic,12,0,52.89,Indian,0.26,4,4.19,Low,3,50.2,0
CUST2391,Raymond Williams,62,Male,66680,39,Gold,11.5,1,38.24,Mexican,0.32,5,4.89,Medium,9,35.4,0
CUST2392,Dr. David Green,49,Female,60090,53,Silver,8.1,0,40.25,Pizza,0.56,4,5.61,Low,6,27.4,0
CUST2393,Jack Grant,21,Male,67631,31,Gold,12,0,68.97,Italian,0.34,4,8.45,Medium,3,21.1,0
CUST2394,Megan Figueroa,28,Male,35474,41,Gold,8.7,0,29.69,Indian,0.53,1,2.87,Medium,5,40,0
CUST2395,Kyle Skinner,47,Male,47466,36,Basic,13.2,0,63.08,Healthy,0.4,4,3.7,High,8,41.1,0
CUST2396,Rick Smith,29,Male,34907,29,Basic,5.1,,32.49,Indian,0.7,4,1.81,Medium,8,38.6,0
CUST2397,Shawn Hernandez,68,Female,65138,25,Gold,9.3,0,48.77,Thai,0.48,5,4.26,Medium,6,32.6,0
CUST2398,Joshua Yoder,63,Male,47976,46,Platinum,4.1,1,53.6,Healthy,0.52,3,5.17,High,5,37.8,0
CUST2399,David Young,22,Female,60776,14,Gold,4.2,1,73.34,Italian,0.56,3,8.13,Medium,5,29.6,0
CUST2400,Kara Morris,34,Male,58786,83,Basic,11.2,0,39.21,Thai,0.43,4,1.99,Medium,1,27.9,0
CUST2401,Steven Nelson,43,Female,40286,49,Silver,3.7,0,26.9,Indian,0.62,3,4.01,Medium,2,25,0
CUST2402,William Weber,22,Female,36314,45,Silver,1.5,1,19.49,Mexican,0.73,2,1.68,Medium,4,25.1,0
CUST2403,Steven Ward,26,Female,61153,14,Gold,2.2,1,75.61,Indian,0.4,5,10.19,High,6,40.3,0
CUST2404,Jason Lynch,43,Male,36473,95,Basic,12,0,42.45,Chinese,0.51,4,4.39,Low,7,32.3,1
CUST2405,Lauren Clark,38,Male,72529,26,Silver,7.4,0,70.69,Pizza,0.38,5,4.46,Medium,1,28.2,0
CUST2406,Christine Dean,69,Male,55548,99,Silver,8,1,74.67,Burger,0.18,5,9.69,Medium,8,21.4,0
CUST2407,Laura Houston,59,Female,65573,94,Platinum,2.1,0,85.62,Mexican,0.43,3,10.36,High,1,41.7,0
CUST2408,Hector Anderson,30,Female,67812,37,Platinum,14.9,0,73.6,Chinese,0.69,4,7.56,High,9,45.7,0
CUST2409,Tina Martin,60,Male,61571,27,Silver,1.1,1,84.25,Healthy,0.53,2,8.55,Medium,4,24.8,1
CUST2410,Melissa Casey,35,Female,51682,8,Silver,4.3,1,36.48,Pizza,0.27,5,2.14,Medium,7,33.8,0
CUST2411,Steven Hensley,42,Female,24486,94,Silver,1.1,0,14.98,Italian,0.61,4,1.73,Low,6,25.7,0
CUST2412,Karen Morales,30,Male,81625,85,Platinum,12.8,0,62.83,Mexican,0.68,4,8.87,Medium,9,33.6,0
CUST2413,Eric Guerrero,69,Female,73424,95,Silver,8.1,0,40.9,Burger,0.41,3,2.43,High,2,41.1,0
CUST2414,James Morales,51,Male,48984,97,Silver,2.4,0,50.51,Pizza,0.25,4,3.86,High,7,51.2,1
CUST2415,Laura Johnson,29,Male,77078,65,Silver,8.3,0,110.73,Healthy,0.42,3,15.53,High,5,30.5,0
CUST2416,Chelsea Wright,59,Female,74781,67,Gold,12.8,1,40.33,Thai,0.64,4,3.16,Low,7,42,0
CUST2417,Justin Lara,69,Male,52765,62,Gold,14,1,32.83,Thai,0.39,5,3.79,High,1,42.2,0
CUST2418,Michael Beltran,62,Male,70799,96,Silver,4.8,0,67.41,Burger,0.5,5,6.98,High,10,33.5,0
CUST2419,Aaron Howard,24,Male,50462,47,Basic,11,,72.36,Italian,0.6,3,7.93,Low,9,46.6,0
CUST2420,Yvette Greene,35,Female,78876,82,Gold,10.8,0,64.38,Italian,0.5,4,5.9,Medium,1,31.7,1
